university_id,course_name,entity_id,relevance_score,confidence_score,wikipedia_link,matched_positions,matched_text,wikidata_id,freebase_id,VERIFICADOS
IIND2400,Sistemas de Control Gerencial,Equity (finance),0.6691,3.397,http://en.wikipedia.org/wiki/Equity_(finance),[93],equity,Q827451,/m/0hz8s,
IIND2400,Sistemas de Control Gerencial,Cash flow,0.1974,5.319,http://en.wikipedia.org/wiki/Cash_flow,"[122, 123]",Cash Flow,Q1047513,/m/0f29w,
IIND2400,Sistemas de Control Gerencial,Free cash flow,0.6881,4.351,http://en.wikipedia.org/wiki/Free_cash_flow,"[121, 122, 123]",Free Cash Flow,Q9297784,/m/033j0q,
IIND2400,Sistemas de Control Gerencial,Decision-making,0.2865,1.13,http://en.wikipedia.org/wiki/Decision-making,"[60, 61]",decision-making process,Q1331926,/m/01nccs,
IIND2400,Sistemas de Control Gerencial,Complexity,0.195,1.117,http://en.wikipedia.org/wiki/Complexity,[50],complexity,Q723897,/m/022rj,
IIND2400,Sistemas de Control Gerencial,,0,0.5,,[152],FinancieroLectura,None,None,
IIND2400,Sistemas de Control Gerencial,DuPont,0.04493,1.626,http://en.wikipedia.org/wiki/DuPont,[176],Dupont,Q38589917,/m/01cp5q,
IIND2400,Sistemas de Control Gerencial,Treasury,0.0509,2.57,http://en.wikipedia.org/wiki/Treasury,"[112, 113]",states treasury,Q10756188,/m/01kr63,
IIND2400,Sistemas de Control Gerencial,Methodology,0.2648,1.57,http://en.wikipedia.org/wiki/Methodology,[28],methods,Q185698,/m/02xgdd,
IIND2400,Sistemas de Control Gerencial,Cash,0.1694,2.15,http://en.wikipedia.org/wiki/Cash,[122],Cash,Q693464,/m/0fd6q,
IIND2400,Sistemas de Control Gerencial,Variable cost,0.1115,1.418,http://en.wikipedia.org/wiki/Variable_cost,"[134, 135]",variable costs,Q174915,/m/03y6xc,
IIND2400,Sistemas de Control Gerencial,Market liquidity,0.5636,3.697,http://en.wikipedia.org/wiki/Market_liquidity,[182],liquidity,Q184783,/m/0fk2d,
IIND2400,Sistemas de Control Gerencial,Working capital,0.7068,4.094,http://en.wikipedia.org/wiki/Working_capital,"[116, 117]",Working capital,Q823288,/m/04rpn2,
IIND2400,Sistemas de Control Gerencial,Capital expenditure,0.6138,2.935,http://en.wikipedia.org/wiki/Capital_expenditure,[119],CAPEX,Q302208,/m/0h9657q,
IIND2400,Sistemas de Control Gerencial,Capital (economics),0.358,0.9848,http://en.wikipedia.org/wiki/Capital_(economics),[117],capital,Q8137,/m/018s5w,
IIND2201,Production Control,Scheduling (production processes),0.9834,1.103,http://en.wikipedia.org/wiki/Scheduling_(production_processes),[79],scheduling,Q2271896,/m/08_lzl,
IIND2201,Production Control,Time complexity,0.5569,1.172,http://en.wikipedia.org/wiki/Time_complexity,[158],Exponential,Q2393193,/m/0c4gy,
IIND2201,Production Control,Smoothing,0.1752,1.624,http://en.wikipedia.org/wiki/Smoothing,[159],Smoothing,Q775963,/m/0bm3qk,
IIND2201,Production Control,Average,0.2046,1.632,http://en.wikipedia.org/wiki/Average,[133],average,Q202785,/m/0gcpt,
IIND2201,Production Control,Moving average,0.4797,2.109,http://en.wikipedia.org/wiki/Moving_average,"[131, 132, 133]",simple moving average,Q1130194,/m/03x7d4,
IIND2201,Production Control,Exponential smoothing,0.7493,3.858,http://en.wikipedia.org/wiki/Exponential_smoothing,"[140, 141]",exponential smoothing,Q775837,/m/0642vj,
IIND2201,Production Control,Job shop,0.1789,1.488,http://en.wikipedia.org/wiki/Job_shop,"[51, 52]",Job Shop,Q6206751,/m/05r8f4,
IIND2201,Production Control,Forecasting,0.5642,1.048,http://en.wikipedia.org/wiki/Forecasting,[10],forecasts,Q7216332,/m/01klzn,
IIND2201,Production Control,Inventory,0.4442,3.215,http://en.wikipedia.org/wiki/Inventory,[234],Inventory,Q815410,/m/018y_6,
IIND2201,Production Control,Algorithm,0.4486,8.223,http://en.wikipedia.org/wiki/Algorithm,[318],algorithm,Q8366,/m/02qcyvp,
IIND2201,Production Control,Machine,0.3,3.087,http://en.wikipedia.org/wiki/Machine,[46],Machine,Q11019,/m/0dkw5,
IIND2201,Production Control,Heuristic,0.4885,8.86,http://en.wikipedia.org/wiki/Heuristic,[332],Heuristic,Q201413,/m/0h174,
IIND2201,Production Control,,0,0.5,,[161],Winters,None,None,
IIND2201,Production Control,Manufacturing,0.259,1.39,http://en.wikipedia.org/wiki/Manufacturing,[124],manufacturing,Q187939,/m/09t4t,
IIND2201,Production Control,Heuristic (computer science),0.3289,4.942,http://en.wikipedia.org/wiki/Heuristic_(computer_science),"[301, 302]",Heuristic algorithms,Q1981968,/m/03cy69t,
IIND2201,Production Control,Measurement,0.2842,2.227,http://en.wikipedia.org/wiki/Measurement,[3],measurement,Q12453,/m/04t14,
IIND2201,Production Control,Economic order quantity,0.7068,1.175,http://en.wikipedia.org/wiki/Economic_order_quantity,[215],EOQ,Q451299,/m/03gz3l,
IIND2201,Production Control,Production (economics),0.4372,1.285,http://en.wikipedia.org/wiki/Production_(economics),"[189, 190]",Economic production,Q739302,/m/0806jls,
IIND2201,Production Control,Economic production quantity,0.3464,1.442,http://en.wikipedia.org/wiki/Economic_production_quantity,"[189, 190, 191]",Economic production quantity,Q5333534,/m/0bw3h3,
IIND2201,Production Control,Observational error,0.3658,2.683,http://en.wikipedia.org/wiki/Observational_error,"[3, 4]",measurement error,Q196372,/m/05lkw,
IIND2201,Production Control,Sensitivity analysis,0.629,5.36,http://en.wikipedia.org/wiki/Sensitivity_analysis,"[186, 187]",Sensitivity analysis,Q1889114,/m/02xd6l,
IIND2201,Production Control,Economics,0.4799,1.14,http://en.wikipedia.org/wiki/Economics,[182],Economic,Q8134,/m/02j62,
IIND2201,Production Control,Material requirements planning,0.5196,2.927,http://en.wikipedia.org/wiki/Material_requirements_planning,[271],MRP,Q1365335,/m/011w38,
IIND2201,Production Control,Linearity,0.2405,1.574,http://en.wikipedia.org/wiki/Linearity,[147],Linear,Q1753188,/m/0mrtk,
IIND2201,Production Control,Linear regression,0.5021,16.47,http://en.wikipedia.org/wiki/Linear_regression,"[147, 148]",Linear Regression,Q10861030,/m/04j_0,
IIND2201,Production Control,Simple linear regression,0.4009,7.458,http://en.wikipedia.org/wiki/Simple_linear_regression,"[146, 147, 148]",Simple Linear Regression,Q7520804,/m/07qdrr,
IIND2201,Production Control,Gantt chart,0.1557,5.633,http://en.wikipedia.org/wiki/Gantt_chart,"[295, 296]",Gantt charts,Q192847,/m/01gk52,
IIND2201,Production Control,Newsagent's shop,0.1376,1.026,http://en.wikipedia.org/wiki/Newsagent's_shop,[253],newsagent,Q1528905,/m/06rkg3,
IIND2201,Production Control,Production planning,0.4511,1.405,http://en.wikipedia.org/wiki/Production_planning,"[60, 61]",production planning,Q1386523,/m/012bzqkb,
IIND3400,Finanzas,Diversification (finance),0.8384,5,http://en.wikipedia.org/wiki/Diversification_(finance),[336],Diversification,Q731453,/m/02vwtb6,
IIND3400,Finanzas,Security market line,0.5479,2.348,http://en.wikipedia.org/wiki/Security_market_line,"[358, 359, 360]",Security Market Line,Q848344,/m/0gd42c,
IIND3400,Finanzas,Conceptual framework,0.3074,3.427,http://en.wikipedia.org/wiki/Conceptual_framework,"[7, 8]",conceptual framework,Q13600188,/m/02pkbz,
IIND3400,Finanzas,Evidence,0.2636,1.17,http://en.wikipedia.org/wiki/Evidence,[228],evidence,Q1347572,/m/0d9cbr,
IIND3400,Finanzas,Market (economics),0.5807,1.736,http://en.wikipedia.org/wiki/Market_(economics),[87],Market,Q37654,/m/09y4pm,
IIND3400,Finanzas,Efficient-market hypothesis,0.7302,13.47,http://en.wikipedia.org/wiki/Efficient-market_hypothesis,"[86, 87, 88]",Efficient Market Hypothesis,Q724931,/m/015xs6,
IIND3400,Finanzas,Hypothesis,0.3965,5.156,http://en.wikipedia.org/wiki/Hypothesis,[88],Hypothesis,Q41719,/m/03pwn,
IIND3400,Finanzas,Cost,0.326,1.026,http://en.wikipedia.org/wiki/Cost,[448],costs,Q240673,/m/0168hv,
IIND3400,Finanzas,Bond (finance),0.7167,12.61,http://en.wikipedia.org/wiki/Bond_(finance),[123],bonds,Q11693,/m/0ghcr,
IIND3400,Finanzas,Security (finance),0.5936,7.787,http://en.wikipedia.org/wiki/Security_(finance),"[120, 121]",debt securities,Q169489,/m/09gckn4,
IIND3400,Finanzas,Debt,0.746,10.96,http://en.wikipedia.org/wiki/Debt,[120],debt,Q3196867,/m/013y7y,
IIND3400,Finanzas,Franco Modigliani,0.4552,2.403,http://en.wikipedia.org/wiki/Franco_Modigliani,[188],Modigliani,Q205850,/m/0hblq,
IIND3400,Finanzas,Price,0.5871,3.117,http://en.wikipedia.org/wiki/Price,[209],prices,Q160151,/m/01d_1l,
IIND3400,Finanzas,Empirical evidence,0.2042,2.182,http://en.wikipedia.org/wiki/Empirical_evidence,"[227, 228]",empirical evidence,Q83021,/m/01sp1y,
IIND3400,Finanzas,Concept,0.3496,2.419,http://en.wikipedia.org/wiki/Concept,[72],concept,Q151885,/m/0203b,
IIND3400,Finanzas,Finance,1,1.576,http://en.wikipedia.org/wiki/Finance,[155],financing,Q43015,/m/02_7t,
IIND3400,Finanzas,Valuation (finance),0.88,9.01,http://en.wikipedia.org/wiki/Valuation_(finance),"[158, 159]",Asset valuation,Q4008379,/m/01yv7p,
IIND3400,Finanzas,Asset,0.4779,9.864,http://en.wikipedia.org/wiki/Asset,[158],Asset,Q46737,/m/0z1j,
IIND3400,Finanzas,Risk,0.6956,4.148,http://en.wikipedia.org/wiki/Risk,[338],risk,Q104493,/m/06d5f,
IIND3400,Finanzas,Financial capital,0.8983,1.035,http://en.wikipedia.org/wiki/Financial_capital,[145],Capital,Q1897397,/m/0cf7f,
IIND3400,Finanzas,Curve,0.2263,2.067,http://en.wikipedia.org/wiki/Curve,[273],curve,Q161973,/m/0m8xx,
IIND3400,Finanzas,Investment,0.8426,10.57,http://en.wikipedia.org/wiki/Investment,[388],investment,Q4290,/m/0g_fl,
IIND3400,Finanzas,Budget,0.4938,2.231,http://en.wikipedia.org/wiki/Budget,[147],Budgeting,Q41263,/m/02144t,
IIND3400,Finanzas,Certainty,0.3456,1.719,http://en.wikipedia.org/wiki/Certainty,[257],certainty,Q1520777,/m/03xfs0,
IIND3400,Finanzas,Interest rate,0.5815,12.93,http://en.wikipedia.org/wiki/Interest_rate,"[268, 269]",interest rates,Q179179,/m/04n7dpf,
IIND3400,Finanzas,Capital structure,1,6.284,http://en.wikipedia.org/wiki/Capital_structure,"[469, 470]",Capital structure,Q950816,/m/03jvnd,
IIND3400,Finanzas,Proposition,0.1867,1.871,http://en.wikipedia.org/wiki/Proposition,[419],Propositions,Q108163,/m/0kygc,
IIND3400,Finanzas,Capital asset pricing model,1,10.24,http://en.wikipedia.org/wiki/Capital_asset_pricing_model,[496],CAPM,Q848354,/m/015nv0,
IIND3400,Finanzas,Net present value,0.8284,7.044,http://en.wikipedia.org/wiki/Net_present_value,[393],NPV,Q192472,/m/0fd8d,
IIND3400,Finanzas,Capital cost,0.1227,1.014,http://en.wikipedia.org/wiki/Capital_cost,"[378, 379]",capital cost,Q5035697,/m/067b4c,
IIND3400,Finanzas,Uncertainty,0.4705,3.159,http://en.wikipedia.org/wiki/Uncertainty,[391],uncertainty,Q13649246,/m/0h3d8,
IIND3400,Finanzas,Capital (economics),0.4848,1.678,http://en.wikipedia.org/wiki/Capital_(economics),[80],capital,Q8137,/m/018s5w,
IIND3400,Finanzas,Share (finance),0.4151,1.363,http://en.wikipedia.org/wiki/Share_(finance),[297],shares,Q11692,/m/03jzl9,
IIND3400,Finanzas,Market share,0.2233,1.662,http://en.wikipedia.org/wiki/Market_share,"[296, 297]",market shares,Q828814,/m/026nhyg,
IIND3400,Finanzas,Arbitration,0.2164,1.606,http://en.wikipedia.org/wiki/Arbitration,[230],Arbitration,Q207946,/m/0134mct6,
IIND3400,Finanzas,Interest,0.6687,3.476,http://en.wikipedia.org/wiki/Interest,[268],interest,Q170924,/m/012qn2,
IIND3400,Finanzas,Cash,0.2494,3.151,http://en.wikipedia.org/wiki/Cash,[323],cash,Q693464,/m/0fd6q,
IIND3400,Finanzas,Cash flow,0.1571,7.596,http://en.wikipedia.org/wiki/Cash_flow,"[323, 324]",cash flows,Q1047513,/m/0f29w,
IIND3400,Finanzas,Theory,0.402,1.051,http://en.wikipedia.org/wiki/Theory,[341],theory,Q17737,/m/07kk5,
IIND3400,Finanzas,Portfolio (finance),0.5919,3.815,http://en.wikipedia.org/wiki/Portfolio_(finance),[340],Portfolio,Q5340806,/m/051fm6,
IIND3400,Finanzas,,0,0.5,,[329],Markowitz,None,None,
IIND3400,Finanzas,Corporation,0.2818,10.29,http://en.wikipedia.org/wiki/Corporation,[23],corporation,Q167037,/m/023k2,
IIND3400,Finanzas,Company,0.1866,2.731,http://en.wikipedia.org/wiki/Company,[25],company,Q783794,/m/03bxgrp,
IIND3400,Finanzas,Equity (finance),0.8026,5.493,http://en.wikipedia.org/wiki/Equity_(finance),[127],equity,Q827451,/m/0hz8s,
IIND3400,Finanzas,Stock,0.7139,6.791,http://en.wikipedia.org/wiki/Stock,"[127, 128]",equity securities,Q1196314,/m/077mq,
IIND3400,Finanzas,Beta (finance),0.9191,2.214,http://en.wikipedia.org/wiki/Beta_(finance),[372],beta,Q1054680,/m/03mvxd,
IIND3400,Finanzas,Modern portfolio theory,1,7.324,http://en.wikipedia.org/wiki/Modern_portfolio_theory,"[136, 137]",portfolio theory,Q1072885,/m/036ssc,
IIND3400,Finanzas,Decision theory,0.5245,6.32,http://en.wikipedia.org/wiki/Decision_theory,"[48, 49]",decision theory,Q177571,/m/029frg,
IIND3400,Finanzas,Capital market,0.624,5.865,http://en.wikipedia.org/wiki/Capital_market,"[34, 35]",capital market,Q750458,/m/0bjd9,
IIND3400,Finanzas,Leverage (finance),1,7.646,http://en.wikipedia.org/wiki/Leverage_(finance),[498],Deleveraging,Q1148384,/m/04xvwv,
IIND3400,Finanzas,Economic efficiency,0.3583,0.9575,http://en.wikipedia.org/wiki/Economic_efficiency,[84],efficiency,Q615445,/m/01j_x5,
IIND3400,Finanzas,Cost of capital,1,6.295,http://en.wikipedia.org/wiki/Cost_of_capital,"[253, 254, 255]",cost of capital,Q1479274,/m/033fz3,
IIND3400,Finanzas,Information,0.5547,4.005,http://en.wikipedia.org/wiki/Information,[207],Information,Q11028,/m/03y39,
IIND3400,Finanzas,Pricing,0.4697,3.098,http://en.wikipedia.org/wiki/Pricing,[164],Pricing,Q2516951,/m/01jsvy,
IIND3400,Finanzas,Asset pricing,0.5293,4.893,http://en.wikipedia.org/wiki/Asset_pricing,"[163, 164, 165]",Asset Pricing Models,Q48967834,/m/0412mhf,
IIND3400,Finanzas,Profit (economics),0.4375,1.165,http://en.wikipedia.org/wiki/Profit_(economics),[311],profitability,Q26911,/m/04n7m2q,
IIND3400,Finanzas,Tax,0.6523,4.096,http://en.wikipedia.org/wiki/Tax,[479],taxes,Q8161,/m/07g82,
IIND3400,Finanzas,Marketplace,0.2076,0.9882,http://en.wikipedia.org/wiki/Marketplace,"[55, 56]",public market,Q330284,/m/02psn0h,
IIND3400,Finanzas,Weighted average cost of capital,0.662,4.942,http://en.wikipedia.org/wiki/Weighted_average_cost_of_capital,[383],WACC,Q178749,/m/026ts21,
IIND3400,Finanzas,Transaction cost,0.3575,6.103,http://en.wikipedia.org/wiki/Transaction_cost,"[460, 461]",transaction costs,Q877496,/m/012g35,
IIND3400,Finanzas,Systematic risk,0.6668,4.503,http://en.wikipedia.org/wiki/Systematic_risk,"[484, 485]",systematic risk,Q1975416,/m/04_1nv8,
IIND3400,Finanzas,Capital budgeting,0.8609,4.649,http://en.wikipedia.org/wiki/Capital_budgeting,"[259, 260]",Capital Budgeting,Q1354666,/m/07z9sh,
IIND3400,Finanzas,Fixed income,0.5919,6.97,http://en.wikipedia.org/wiki/Fixed_income,"[279, 280]",Fixed income,Q3239315,/m/02nv4_,
IIND3400,Finanzas,Income,0.6154,5.046,http://en.wikipedia.org/wiki/Income,[280],income,Q1527264,/m/03wj0,
IIND3400,Finanzas,Bond valuation,0.6431,4.864,http://en.wikipedia.org/wiki/Bond_valuation,"[240, 241]",bond valuation,Q2361268,/m/03c96n,
IIND3400,Finanzas,Capital market line,0.3536,1.195,http://en.wikipedia.org/wiki/Capital_market_line,"[353, 354, 355]",Capital Market Line,Q1728579,/m/0c00jjw,
MATE1203,Calculo Diferencial,Conceptual model,0.9371,1.038,http://en.wikipedia.org/wiki/Conceptual_model,[296],Model,Q2623243,/m/033ccn,
MATE1203,Calculo Diferencial,Training,0.3353,1.241,http://en.wikipedia.org/wiki/Training,[320],training,Q918385,/m/014jg3,
MATE1203,Calculo Diferencial,Context (language use),0.3917,0.967,http://en.wikipedia.org/wiki/Context_(language_use),[369],context,Q196626,/m/02wbt5h,
IIND3311,Estrategia Organizaciónal,Organization,0.3375,1.401,http://en.wikipedia.org/wiki/Organization,[75],organizations,Q43229,/m/0qb7t,
IIND3311,Estrategia Organizaciónal,System,0.5732,1.476,http://en.wikipedia.org/wiki/System,[213],system,Q58778,/m/0bj6r,
IIND3311,Estrategia Organizaciónal,Concept,0.3191,0.9782,http://en.wikipedia.org/wiki/Concept,[52],concepts,Q151885,/m/0203b,
IIND3311,Estrategia Organizaciónal,Analysis,0.4495,0.9607,http://en.wikipedia.org/wiki/Analysis,[10],analysis,Q217602,/m/023wg8,
IIND3311,Estrategia Organizaciónal,Qualitative research,0.5971,2.625,http://en.wikipedia.org/wiki/Qualitative_research,[199],qualitative,Q839486,/m/020gjv,
IIND3311,Estrategia Organizaciónal,Quantitative research,0.547,2.487,http://en.wikipedia.org/wiki/Quantitative_research,[197],quantitative,Q730675,/m/022hfn,
IIND3311,Estrategia Organizaciónal,Information,0.4233,5.635,http://en.wikipedia.org/wiki/Information,[195],information,Q11028,/m/03y39,
IIND3311,Estrategia Organizaciónal,Value proposition,0.6624,1.203,http://en.wikipedia.org/wiki/Value_proposition,"[151, 152]",Value creation,Q11700776,/m/080c3mk,
IIND3311,Estrategia Organizaciónal,Complex system,0.3997,2.141,http://en.wikipedia.org/wiki/Complex_system,"[82, 83]",complex systems,Q854457,/m/02wv6bn,
IIND3311,Estrategia Organizaciónal,Industrial engineering,0.5762,3.201,http://en.wikipedia.org/wiki/Industrial_engineering,"[36, 37]",industrial engineering,Q4489420,/m/01bt59,
IIND3311,Estrategia Organizaciónal,Control system,0.2887,1.424,http://en.wikipedia.org/wiki/Control_system,"[173, 174]",control system,Q959968,/m/01p88t,
IIND3311,Estrategia Organizaciónal,Value chain,0.6687,5.936,http://en.wikipedia.org/wiki/Value_chain,"[84, 85]",value chain,Q646107,/m/020zpl,
IIND3311,Estrategia Organizaciónal,Market (economics),0.5265,1.228,http://en.wikipedia.org/wiki/Market_(economics),[140],Market,Q37654,/m/09y4pm,
IIND3311,Estrategia Organizaciónal,Sustainability,0.6452,6.035,http://en.wikipedia.org/wiki/Sustainability,[143],Sustainability,Q219416,/m/0hkst,
IIND3311,Estrategia Organizaciónal,Macroeconomics,0.6164,1.409,http://en.wikipedia.org/wiki/Macroeconomics,"[107, 108]",macro-,Q39680,/m/04rf6,
IIND3311,Estrategia Organizaciónal,Habitat,0.2427,2.838,http://en.wikipedia.org/wiki/Habitat,[110],microenvironment,Q52105,/m/05fblh,
IIND3311,Estrategia Organizaciónal,Control (management),0.5941,1.21,http://en.wikipedia.org/wiki/Control_(management),"[172, 173]",management control,Q55608371,/m/02rgsv7,
IIND3311,Estrategia Organizaciónal,Competitive advantage,0.838,4.248,http://en.wikipedia.org/wiki/Competitive_advantage,"[145, 146]",competitive advantage,Q1150207,/m/01k5kw,
IIND3311,Estrategia Organizaciónal,Stakeholder (corporate),0.2255,1.625,http://en.wikipedia.org/wiki/Stakeholder_(corporate),[78],Stakeholders,Q852998,/m/03ws09,
IIND3311,Estrategia Organizaciónal,Porter's generic strategies,0.7414,3.575,http://en.wikipedia.org/wiki/Porter's_generic_strategies,"[125, 126, 127]",Porter generic strategies,Q1896138,/m/01twhz,
IIND3311,Estrategia Organizaciónal,Strategic management,1,1.07,http://en.wikipedia.org/wiki/Strategic_management,[127],strategies,Q376657,/m/01jqpl,
IIND3311,Estrategia Organizaciónal,Experience curve effects,0.793,1.673,http://en.wikipedia.org/wiki/Experience_curve_effects,"[102, 103]",Learning curve,Q12646565,/m/01vp2y,
IIND3311,Estrategia Organizaciónal,Learning,0.4461,1.146,http://en.wikipedia.org/wiki/Learning,[102],Learning,Q133500,/m/0191f8,
IIND3311,Estrategia Organizaciónal,Data,0.4365,5.967,http://en.wikipedia.org/wiki/Data,[253],data,Q42848,/m/026sq,
IIND3311,Estrategia Organizaciónal,Engineering,0.4671,10.1,http://en.wikipedia.org/wiki/Engineering,[37],engineering,Q11023,/m/02ky346,
IIND3311,Estrategia Organizaciónal,SWOT analysis,0.6528,9.08,http://en.wikipedia.org/wiki/SWOT_analysis,"[122, 123]",SWOT analysis,Q175096,/m/01q_dt,
IIND3311,Estrategia Organizaciónal,Evidence,0.2258,1.146,http://en.wikipedia.org/wiki/Evidence,[192],Evidence,Q1347572,/m/0d9cbr,
IIND3311,Estrategia Organizaciónal,Balanced scorecard,0.5992,9.204,http://en.wikipedia.org/wiki/Balanced_scorecard,"[161, 162]",Balanced Scorecard,Q210127,/m/02l5cx,
IIND3311,Estrategia Organizaciónal,Natural environment,0.3154,1.13,http://en.wikipedia.org/wiki/Natural_environment,[207],environment,Q43619,/m/02py09,
